CAMPUS_NO,COURSE_CODE,COURSE_NAME,CRD_HRS,STUDY_CODE,STUDY_DESC,ACTIVITY_CODE,ACTIVITY_DESC,SECTION,DEPT_NO,DEPT_NAME,CLASS_TIMES,Unnamed: 12,,STATUS
1,230115150,SMART GRIDS AND DISTRIBUTED GENERATION,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[10:30-11:20 ENG 311 Sunday Tuesday Thursday],,,0
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Sunday],,,0
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Tuesday],,,1
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Thursday],,,0
1,230115210,POWER SYSTEMS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 ENG 205 Thursday],,,0
1,230115210,POWER SYSTEMS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:00-15:50 ENG 205 Monday],,,0
1,230115460,HYBRID ELECTRIC POWER SYSTEMS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[11:30-12:45 ENG 308 Monday Wednesday],,,0
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 AFS 123 Sunday Tuesday Thursday],,,0
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 AFS 123 Sunday Tuesday Thursday],,,0
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,4,2,CSE Department,[08:30-09:45 EIT 208 Monday Wednesday],,,0
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 215 Wednesday],,,1
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:30-16:20 EIT 215 Sunday],,,0
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[13:30-16:20 EIT 215 Tuesday],,,0
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,4,2,CSE Department,[08:30-11:20 EIT 215 Monday],,,0
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,5,2,CSE Department,[13:30-16:20 EIT 215 Thursday],,,1
1,230212300,TECHNICAL WRITING,1,1,Bachelor,1,Lecture,1,2,CSE Department,[13:30-14:20 EIT 208 Sunday],,,1
1,230212300,TECHNICAL WRITING,1,1,Bachelor,1,Lecture,2,2,CSE Department,[13:30-14:20 EIT 208 Tuesday],,,0
1,230213120,COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 008 Sunday Tuesday Thursday],,,0
1,230213121,COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:45 EIT 008 Monday Wednesday],,,1
1,230213150,ALGORITHMS ANALYSIS AND DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[13:00-14:15 EIT 208 Monday Wednesday],,,0
1,230213150,ALGORITHMS ANALYSIS AND DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[14:30-15:45 EIT 210 Monday Wednesday],,,1
1,230213210,DATA & COMPUTER NETWORKS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:45 EIT 101 Monday Wednesday],,,0
1,230213210,DATA & COMPUTER NETWORKS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[10:00-11:15 EIT 210 Monday Wednesday],,,1
1,230213220,ADVANCED DIGITAL SYSTEMS DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 EIT 210 Sunday Tuesday Thursday],,,0
1,230213220,ADVANCED DIGITAL SYSTEMS DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[09:30-10:20 EIT 008 Sunday Tuesday Thursday],,,1
1,230213230,INTRODUCTION TO DATABASE SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:20 EIT 008 Sunday Tuesday Thursday],,,1
1,230213240,MICROPROCESSOR SYSTEMS & APPLICATIONS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:00-11:15 EIT 208 Monday Wednesday],,,0
1,230213240,MICROPROCESSOR SYSTEMS & APPLICATIONS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:45 EIT 101 Monday Wednesday],,,0
1,230214130,OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[09:30-10:20 EIT 208 Sunday Tuesday Thursday],,,0
1,230214130,OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:45 EIT 208 Monday Wednesday],,,0
1,230214160,MICROPROCESSOR LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 205 Sunday],,,0
1,230214160,MICROPROCESSOR LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[08:30-11:20 EIT 205 Tuesday],,,0
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[13:00-15:50 EIT 214 Wednesday],,,0
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:00-15:50 EIT 214 Monday],,,0
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[14:30-17:20 EIT 214 Thursday],,,1
1,230214230,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[11:30-12:45 EIT 008 Monday Wednesday],,,0
1,230214230,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[13:00-14:15 EIT 210 Monday Wednesday],,,0
1,230214500,SELECTED TOPICS IN COMPUTER SYSTEMS ENGINEERING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:45 EIT 112 Monday Wednesday],,,1
1,230214500,SELECTED TOPICS IN COMPUTER SYSTEMS ENGINEERING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[08:30-09:20 EIT 217 Sunday Tuesday Thursday],,,0
1,230214520,ARTIFICIAL INTELLIGENCE,3,1,Bachelor,1,Lecture,2,2,CSE Department,[08:30-09:45 EIT 008 Monday Wednesday],,,1
1,230214520,ARTIFICIAL INTELLIGENCE,3,1,Bachelor,1,Lecture,3,2,CSE Department,[10:00-11:15 EIT 008 Monday Wednesday],,,1
1,240113992,INTERNSHIP,6,1,Bachelor,1,Lecture,1,2,CSE Department,[09:00-15:00  9999 Sunday Tuesday Thursday],,,1
1,240113992,INTERNSHIP,6,1,Bachelor,1,Lecture,2,2,CSE Department,[09:00-15:00  9999 Saturday Monday Wednesday],,,1
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,1,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,1
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,2,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,3,2,CSE Department,[22:00-22:50  99999 Thursday][23:00-23:50  99999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,4,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,5,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,1
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,6,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,7,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,1
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,8,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,9,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,0
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,10,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,1
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,11,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],,,1
1,230215120,EMBEDDED SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 EIT 208 Sunday Tuesday Thursday],,,1
1,230215120,EMBEDDED SYSTEMS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 208 Sunday Tuesday Thursday],,,0
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[14:30-17:20 EIT 107 Tuesday],,,1
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:00-15:50 EIT 217 Wednesday],,,0
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[14:30-17:20 AFS 206 Sunday],,,0
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[13:30-16:20 EIT 205 Sunday],,,1
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:30-16:20 EIT 205 Tuesday],,,1
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[13:00-15:50 EIT 205 Wednesday],,,0
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 214 Tuesday],,,0
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[08:30-11:20 EIT 214 Sunday],,,0
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[08:30-11:20 EIT 112 Thursday],,,0
1,230215170,ENGINEERING PROJECT MANAGEMENT,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:00-11:15 DAR B110 Monday Wednesday],,,0
1,230215200,COMPUTER ARCHITECTURE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[13:00-14:15 EIT 008 Monday Wednesday],,,0
1,230215210,DATABASE LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 010 Wednesday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,1,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,2,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,3,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,1
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,4,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,1
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,5,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,6,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,7,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,8,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,9,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,0
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,10,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,1
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,11,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],,,1
1,230215600,SELECTED PROGRAMMING LANGUAGE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:45 EIT 010 Monday Wednesday],,,0
1,230215610,DATABASE PROGRAMMING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 010 Sunday Tuesday Thursday],,,1
1,230215640,WEB PROGRAMMING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[11:30-12:45 EIT 112 Monday Wednesday],,,1
1,230215640,WEB PROGRAMMING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[10:00-11:15 EIT 112 Monday Wednesday],,,0
1,230215670,COMPUTER VISION & IMAGE PROCESSING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:20 EIT 008 Sunday Tuesday Thursday],,,0
1,230215690,VERIFICATION AND VALIDATION OF SOFTWARE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:20 EIT 208 Sunday Tuesday Thursday],,,0
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:20 EIT 107 Wednesday][11:30-12:20 DSA 207 Monday],,,0
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,2,1,Computer Science Department,[12:30-13:20 AFS 225 Wednesday][12:30-13:20 DSA 203 Monday],,,0
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,4,1,Computer Science Department,[09:30-10:20 DSA 203 Monday Wednesday],,,0
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,6,1,Computer Science Department,[12:30-13:20 EIT 204 Wednesday][12:30-13:20 DSA 201 Monday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,8,1,Computer Science Department,[14:30-15:20 DSA 201 Sunday Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,9,1,Computer Science Department,[10:30-11:20 EIT 217 Sunday Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,11,1,Computer Science Department,[11:30-12:20 EIT 004 Sunday][11:30-12:20 DSA 202 Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,19,1,Computer Science Department,[10:30-11:20 DSA 201 Monday Wednesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,22,1,Computer Science Department,[11:30-12:20 AFS 227 Tuesday][11:30-12:20 DSA 201 Sunday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,23,1,Computer Science Department,[08:30-09:20 EIT 010 Sunday Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,28,1,Computer Science Department,[08:30-09:20 EIT 004 Sunday][08:30-09:20 DSA 207 Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,29,1,Computer Science Department,[09:30-10:20 DSA 203 Sunday][09:30-10:20 DSA 201 Tuesday],,,1
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,39,1,Computer Science Department,[12:30-13:20 EIT 010 Monday][12:30-13:20 DSA 201 Wednesday],,,1
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,40,1,Computer Science Department,[08:30-09:20 EIT 010 Monday][08:30-09:20 EIT 217 Wednesday],,,0
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,41,1,Computer Science Department,[08:30-09:20 DSA 201 Monday Wednesday],,,1
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,42,1,Computer Science Department,[12:30-13:20 DSA 207 Monday Wednesday],,,1
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,43,1,Computer Science Department,[11:30-12:20 EIT 010 Wednesday][11:30-12:20 DSA 203 Monday],,,0
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,45,1,Computer Science Department,[11:30-12:20 EIT 004 Wednesday][11:30-12:20 EIT 010 Monday],,,0
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,46,1,Computer Science Department,[12:30-13:20 EIT 204 Monday][12:30-13:20 DSA Student.edu Wednesday],,,0
1,240111000,COMPUTER SKILLS,2,13,Diploma,1,Lecture,48,1,Computer Science Department,[12:30-13:20 AFS 225 Monday][13:30-14:20 DSA 207 Sunday],,,1
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,49,1,Computer Science Department,[13:30-14:20 DSA 203 Monday Wednesday],,,0
1,240111000,COMPUTER SKILLS,2,1,Bachelor,1,Lecture,50,1,Computer Science Department,[10:30-11:20 EIT 002 Tuesday][10:30-11:20 DSA 201 Sunday],,,0
1,240111001,INTRODUCTION TO COMPUTERS,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[08:30-09:45 EIT 210 Wednesday][08:30-09:45 DSA 207 Monday],,,0
1,240111001,INTRODUCTION TO COMPUTERS,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[11:30-12:20 AFS 227 Tuesday][11:30-12:20  9999 Thursday][11:30-12:20 DSA 201 Sunday],,,0
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,1,1,Computer Science Department,[12:30-14:20 AFS 206 Wednesday],,,1
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,2,1,Computer Science Department,[14:30-16:20 AFS 106 Wednesday],,,0
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,3,1,Computer Science Department,[14:30-16:20 EIT 107 Sunday],,,0
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,4,1,Computer Science Department,[12:30-14:20 EIT 107 Wednesday],,,1
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,5,1,Computer Science Department,[12:30-14:20 EIT 010 Wednesday],,,0
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,6,1,Computer Science Department,[13:30-15:20 EIT 010 Tuesday],,,1
1,240111020,PROGRAMMING FUNDAMENTALS I (LAB),1,1,Bachelor,2,Lab,8,1,Computer Science Department,[14:30-16:20 EIT 104 Sunday],,,0
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:20 EIT 001 Sunday Tuesday Thursday],,,1
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,4,1,Computer Science Department,[09:30-10:20 EIT 001 Sunday Tuesday Thursday],,,0
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,5,1,Computer Science Department,[08:30-09:20 DSA 203 Sunday Tuesday Thursday],,,0
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,6,1,Computer Science Department,[08:30-09:20 EIT 009 Sunday Tuesday Thursday],,,1
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,7,1,Computer Science Department,[10:00-11:15 EIT 004 Monday Wednesday],,,1
1,240111030,PROGRAMMING FUNDAMENTALS I C++,3,1,Bachelor,1,Lecture,8,1,Computer Science Department,[13:00-14:15 EIT 009 Monday Wednesday],,,0
1,240111050,PROGRAMMING FUNDAMENTALS I FOR IT,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[08:30-09:45 EIT 004 Monday Wednesday],,,1
1,240111060,PROGRAMMING FUNDAMENTALS I LAB FOR IT,1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 EIT 112 Monday],,,0
1,240111100,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[10:00-11:15 EIT 001 Monday Wednesday],,,1
1,240111100,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[09:30-10:20 EIT 009 Sunday Tuesday Thursday],,,1
1,240112001,PROGRAMMING FUNDAMENTALS II,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[08:30-09:45 EIT 009 Monday Wednesday],,,1
1,240112001,PROGRAMMING FUNDAMENTALS II,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[09:30-10:20 EIT 004 Sunday Tuesday Thursday],,,0
1,240112001,PROGRAMMING FUNDAMENTALS II,3,1,Bachelor,1,Lecture,3,1,Computer Science Department,[11:30-12:45 EIT 001 Monday Wednesday],,,1
1,240112030,DATA STRUCTURES,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:45 AFS 227 Monday Wednesday],,,0
1,240112030,DATA STRUCTURES,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[13:30-14:20 EIT 004 Sunday Tuesday Thursday],,,0
1,240112100,PROGRAMMING FUNDAMENTALS II FOR IT,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[13:30-14:20 EIT 101 Sunday Tuesday Thursday],,,1
1,240112110,INTRODUCTION TO COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[10:30-11:20 EIT 009 Sunday Tuesday Thursday],,,0
1,240112110,INTRODUCTION TO COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,3,1,Computer Science Department,[08:30-09:45 EIT 001 Monday Wednesday],,,1
1,240112120,PROGRAMMING FUNDAMENTALS II LAB,1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 EIT 112 Sunday],,,0
1,240112120,PROGRAMMING FUNDAMENTALS II LAB,1,1,Bachelor,2,Lab,2,1,Computer Science Department,[14:30-16:20 EIT 107 Thursday],,,0
1,240112120,PROGRAMMING FUNDAMENTALS II LAB,1,1,Bachelor,2,Lab,3,1,Computer Science Department,[14:30-16:20 AFS 206 Thursday],,,0
1,240112130,DATA STRUCTURE LAB,1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 EIT 217 Monday],,,1
1,240112130,DATA STRUCTURE LAB,1,1,Bachelor,2,Lab,2,1,Computer Science Department,[14:30-16:20 EIT 010 Sunday],,,1
1,240112200,PROGRAMMING FUNDAMENTALS II LAB FOR IT,1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 EIT 217 Thursday],,,0
1,240112200,PROGRAMMING FUNDAMENTALS II LAB FOR IT,1,1,Bachelor,2,Lab,2,1,Computer Science Department,[14:30-16:20 EIT 104 Wednesday],,,0
1,240113020,ALGORITHMS AND PROGRAMMING TECHNIQUES,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[13:30-14:20 EIT 009 Sunday Tuesday Thursday],,,0
1,240113020,ALGORITHMS AND PROGRAMMING TECHNIQUES,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[10:00-11:15 DSA 202 Monday Wednesday],,,0
1,240113121,INTRODUCTION TO DATABASE,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[13:00-14:15 EIT 004 Monday Wednesday],,,0
1,240113131,INTRODUCTION TO DATABASE (LAB),1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 ENG 102 Tuesday],,,0
1,240113131,INTRODUCTION TO DATABASE (LAB),1,1,Bachelor,2,Lab,2,1,Computer Science Department,[14:30-16:20 EIT 010 Thursday],,,1
1,240113170,INTRODUCTION TO SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[13:00-14:15 EIT 001 Monday][13:00-14:15 DSA 202 Wednesday],,,0
1,240113220,INFORMATION SECURITY,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[10:30-11:20 EIT 001 Sunday Tuesday Thursday],,,1
1,240113220,INFORMATION SECURITY,3,1,Bachelor,1,Lecture,3,1,Computer Science Department,[11:30-12:45 AFS 123 Monday Wednesday],,,1
1,240113290,MOBILE PROGRAMMING,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[10:00-11:15 EIT 010 Monday][10:00-11:15 EIT 217 Wednesday],,,1
1,240113290,MOBILE PROGRAMMING,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[09:30-10:20 EIT 010 Sunday Tuesday Thursday],,,1
1,240113310,INTRODUCTION TO OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:45 AFS 126 Wednesday][11:30-12:45 DSA 202 Monday],,,1
1,240113310,INTRODUCTION TO OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[09:30-10:20 EIT 105 Sunday Tuesday Thursday],,,1
1,240113620,SOFTWARE TESTING AND VALIDATION,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[08:30-09:20 EIT 001 Sunday Tuesday Thursday],,,0
1,240114020,MACHINE LEARNING,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:45 AFS 218 Monday Wednesday],,,0
1,240114080,THEORY OF COMPUTATION,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[11:30-12:20 EIT 009 Sunday Tuesday Thursday],,,1
1,240114331,COMPUTER ARCHITECTURE,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[14:30-15:20 EIT 001 Sunday Tuesday Thursday],,,0
1,240114331,COMPUTER ARCHITECTURE,3,1,Bachelor,1,Lecture,2,1,Computer Science Department,[11:30-12:45 EIT 009 Monday Wednesday],,,1
1,240114340,UNIX LAB,1,1,Bachelor,2,Lab,1,1,Computer Science Department,[14:30-16:20 EIT 112 Thursday],,,0
1,240114500,SPECIAL TOPIC IN IT,3,1,Bachelor,1,Lecture,1,1,Computer Science Department,[08:30-09:45  9999 Monday Wednesday],,,1
1,240211013,INTRODUCTION TO INFORMATION TECHNOLOGY,2,1,Bachelor,1,Lecture,1,2,Information Technology Department,[09:30-10:20 EIT 204 Sunday Tuesday],,,1
1,240211013,INTRODUCTION TO INFORMATION TECHNOLOGY,2,1,Bachelor,1,Lecture,5,2,Information Technology Department,[11:30-12:20 EIT 204 Sunday Tuesday],,,0
1,240211013,INTRODUCTION TO INFORMATION TECHNOLOGY,2,1,Bachelor,1,Lecture,7,2,Information Technology Department,[11:30-12:20 EIT 204 Monday Wednesday],,,0
1,240211030,INTRODUCTION TO INFORMATION TECHNOLOGY LAB,1,1,Bachelor,2,Lab,2,2,Information Technology Department,[13:30-15:20 DSA 203 Tuesday],,,0
1,240211030,INTRODUCTION TO INFORMATION TECHNOLOGY LAB,1,1,Bachelor,2,Lab,3,2,Information Technology Department,[13:30-15:20 DSA 203 Sunday],,,1
1,240211030,INTRODUCTION TO INFORMATION TECHNOLOGY LAB,1,1,Bachelor,2,Lab,6,2,Information Technology Department,[13:30-15:20 EIT 217 Sunday],,,1
1,240211030,INTRODUCTION TO INFORMATION TECHNOLOGY LAB,1,1,Bachelor,2,Lab,7,2,Information Technology Department,[10:30-12:20 DSA 207 Tuesday],,,0
1,240212010,PRINCIPLES OF OBJECT ORIENTED PROGRAMMING,3,1,Bachelor,1,Lecture,1,2,Information Technology Department,[08:30-09:45 EIT 107 Monday Wednesday],,,1
